cement,slag,fly_ash,water,superplasticizer,coarse_agg,fine_agg,age,strength,source,temperature,humidity
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,1.0,13.35,D2,21.7,0.56
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,2.0,23.2,D2,19.7,0.43
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,7.0,32.07,D2,20.8,0.47
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,39.72,D2,19.8,0.45
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,46.64,D2,20.5,0.41
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,1.0,43.55,D2,18.8,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,54.8,D2,15.1,0.59
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,58.23,D2,19.7,0.63
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,54.31,D2,22.8,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,37.6,D2,21.9,0.56
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,60.39,D2,21.9,0.51
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,58.23,D2,22.5,0.52
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,65.2,D2,20.2,0.48
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,53.88,D2,20.4,0.51
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,1.0,43.38,D2,18.8,0.53
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,7.0,51.36,D2,19.4,0.47
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,57.74,D2,21.2,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,54.31,D2,22.4,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,7.0,23.52,D2,19.7,0.54
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,52.09,D2,19.1,0.45
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,54.7,D2,20.0,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,30.0,53.72,D2,21.2,0.6
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,48.43,D2,17.1,0.56
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,50.47,D2,15.4,0.57
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,44.2,D2,18.9,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,50.87,D2,17.6,0.52
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,39.72,D2,19.0,0.55
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,42.9,D2,19.7,0.58
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,42.9,D2,19.1,0.4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.09,D2,22.9,0.43
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,41.67,D2,20.7,0.57
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,41.02,D2,20.6,0.49
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,42.9,D2,21.2,0.47
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,41.67,D2,17.7,0.44
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,38.74,D2,22.1,0.47
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,7.0,44.52,D2,19.8,0.43
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,49.9,D2,21.3,0.6
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,44.85,D2,17.9,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,44.2,D2,16.9,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,49.24,D2,21.6,0.53
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,42.9,D2,20.8,0.55
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,49.16,D2,18.2,0.55
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,52.74,D2,18.3,0.55
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,35.57,D2,22.3,0.47
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,1.0,17.5,D2,17.6,0.49
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,4.0,36.55,D2,23.3,0.54
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,7.0,37.85,D2,18.2,0.47
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,44.85,D2,21.3,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,46.07,D2,19.3,0.52
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,48.35,D2,21.2,0.54
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,59.8,D2,18.9,0.41
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,42.0,D2,19.7,0.54
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,47.05,D2,20.1,0.49
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,7.0,36.87,D2,18.0,0.54
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,45.74,D2,21.5,0.54
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,35.0,D2,19.0,0.58
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,42.9,D2,19.5,0.57
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,52.17,D2,18.0,0.57
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,36.87,D2,14.9,0.57
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,41.67,D2,19.6,0.51
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,48.35,D2,24.8,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,46.07,D2,21.6,0.54
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,46.72,D2,20.0,0.54
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,2.0,20.67,D2,19.5,0.48
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,44.2,D2,20.0,0.52
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,2.0,29.22,D2,21.1,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,9.0,39.07,D2,17.6,0.46
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,30.0,41.02,D2,22.2,0.56
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,35.73,D2,21.4,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,46.07,D2,21.4,0.6
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.7,D2,20.9,0.42
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.81,D2,20.0,0.47
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,41.35,D2,21.3,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,7.0,29.55,D2,21.2,0.56
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,37.2,D2,19.3,0.52
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,38.17,D2,18.9,0.52
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,41.35,D2,20.2,0.44
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,47.7,D2,23.1,0.44
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,7.0,25.15,D2,17.5,0.52
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.7,D2,17.1,0.43
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,46.72,D2,20.3,0.47
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,45.42,D2,20.1,0.53
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.02,D2,20.3,0.45
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.5,D2,20.5,0.58
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.02,D2,19.6,0.56
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.02,D2,23.0,0.42
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,36.55,D2,16.8,0.45
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,17.17,D2,18.3,0.39
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,23.12,D2,19.8,0.46
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,17.17,D2,16.7,0.54
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.37,D2,19.6,0.48
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,18.72,D2,23.3,0.52
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,10.74,D2,20.0,0.42
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,11.15,D2,20.5,0.54
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,12.78,D2,17.5,0.47
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,8.87,D2,18.8,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.17,D2,19.2,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,23.5,D2,19.4,0.44
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,23.5,D2,22.6,0.44
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.0,D2,21.1,0.55
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.5,D2,17.8,0.52
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.5,D2,20.5,0.55
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.0,D2,21.0,0.52
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,21.5,D2,22.3,0.51
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,35.0,D2,23.2,0.41
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.0,D2,18.0,0.49
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.0,D2,18.4,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,19.0,D2,17.5,0.6
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,22.5,D2,19.5,0.53
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.0,D2,20.9,0.58
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,36.5,D2,22.0,0.53
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,37.0,D2,19.8,0.46
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,38.0,D2,19.4,0.51
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.5,D2,20.3,0.51
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,18.5,D2,18.3,0.45
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,22.0,D2,24.2,0.48
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.0,D2,16.8,0.49
428.5714285714286,0.0,0.0,180.0,0.0,1044.857142857143,696.5714285714286,28.0,24.18,D2,20.4,0.58
428.5714285714286,0.0,0.0,180.0,0.0,1044.857142857143,696.5714285714286,28.0,22.88,D2,24.0,0.4
428.5714285714286,0.0,0.0,180.0,0.0,1044.857142857143,696.5714285714286,28.0,23.75,D2,20.0,0.56
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,22.66,D2,19.6,0.45
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,24.18,D2,19.3,0.43
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,24.62,D2,19.6,0.56
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,25.49,D2,22.7,0.54
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,25.49,D2,15.6,0.56
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,26.36,D2,23.1,0.54
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,24.4,D2,17.2,0.6
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,25.06,D2,19.5,0.53
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,26.58,D2,19.1,0.49
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,24.84,D2,21.2,0.52
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,24.4,D2,16.8,0.56
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,23.97,D2,20.9,0.46
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,27.23,D2,24.0,0.47
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,28.76,D2,17.3,0.48
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,27.02,D2,20.4,0.39
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,24.84,D2,18.7,0.51
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,26.58,D2,20.9,0.41
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,26.15,D2,20.0,0.5
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,27.45,D2,18.7,0.54
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,27.89,D2,21.0,0.48
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,29.2,D2,23.6,0.58
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,26.15,D2,19.6,0.43
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,28.11,D2,21.4,0.56
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,26.58,D2,17.4,0.53
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,27.02,D2,18.1,0.41
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,26.36,D2,20.9,0.64
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,25.71,D2,23.0,0.5
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,23.75,D2,20.7,0.46
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,25.06,D2,19.4,0.43
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,27.89,D2,20.0,0.49
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,23.75,D2,17.5,0.49
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,25.93,D2,21.2,0.51
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,24.62,D2,21.8,0.49
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,26.58,D2,19.1,0.53
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,25.93,D2,19.1,0.48
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,24.62,D2,20.5,0.4
382.97872340425533,0.0,0.0,180.0,0.0,1072.212765957447,714.8085106382979,28.0,20.48,D2,19.1,0.49
382.97872340425533,0.0,0.0,180.0,0.0,1072.212765957447,714.8085106382979,28.0,20.92,D2,19.9,0.38
382.97872340425533,0.0,0.0,180.0,0.0,1072.212765957447,714.8085106382979,28.0,19.61,D2,24.2,0.52
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,17.65,D2,19.5,0.45
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,16.78,D2,19.3,0.51
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,15.69,D2,18.7,0.57
461.53846153846155,0.0,0.0,180.0,0.0,1025.076923076923,683.3846153846155,28.0,25.71,D2,21.5,0.45
461.53846153846155,0.0,0.0,180.0,0.0,1025.076923076923,683.3846153846155,28.0,28.76,D2,19.6,0.55
461.53846153846155,0.0,0.0,180.0,0.0,1025.076923076923,683.3846153846155,28.0,27.89,D2,18.7,0.48
486.4864864864865,0.0,0.0,180.0,0.0,1010.108108108108,673.4054054054054,28.0,26.8,D2,22.6,0.59
486.4864864864865,0.0,0.0,180.0,0.0,1010.108108108108,673.4054054054054,28.0,30.94,D2,22.8,0.48
486.4864864864865,0.0,0.0,180.0,0.0,1010.108108108108,673.4054054054054,28.0,29.85,D2,18.8,0.46
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,18.3,D2,16.3,0.53
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,16.56,D2,22.0,0.48
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,18.52,D2,18.6,0.46
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,16.56,D2,21.6,0.48
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,18.52,D2,16.1,0.5
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,17.43,D2,21.8,0.57
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,18.3,D2,17.6,0.4
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,16.78,D2,21.5,0.5
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,16.56,D2,20.0,0.53
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,16.12,D2,18.1,0.51
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,17.65,D2,19.2,0.57
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,17.43,D2,21.4,0.5
500.0,0.0,0.0,180.0,0.0,1002.0,668.0,3.0,37.85,D2,20.2,0.49
500.0,0.0,0.0,180.0,0.0,1002.0,668.0,7.0,42.83,D2,21.2,0.53
500.0,0.0,0.0,180.0,0.0,1002.0,668.0,28.0,56.1,D2,24.0,0.5
500.0,0.0,0.0,180.0,0.0,1002.0,668.0,90.0,65.9,D2,16.9,0.48
500.0,0.0,0.0,180.0,0.0,1002.0,668.0,180.0,70.2,D2,23.2,0.53
500.0,0.0,0.0,180.0,0.0,1002.0,668.0,365.0,77.4,D2,20.2,0.47
750.0,0.0,0.0,180.0,0.0,852.0,568.0,3.0,52.95,D2,18.2,0.47
750.0,0.0,0.0,180.0,0.0,852.0,568.0,7.0,62.6,D2,17.3,0.47
750.0,0.0,0.0,180.0,0.0,852.0,568.0,28.0,72.6,D2,19.6,0.57
750.0,0.0,0.0,180.0,0.0,852.0,568.0,90.0,75.9,D2,21.8,0.34
750.0,0.0,0.0,180.0,0.0,852.0,568.0,180.0,83.4,D2,19.7,0.52
750.0,0.0,0.0,180.0,0.0,852.0,568.0,365.0,94.1,D2,23.0,0.5
720.0,0.0,0.0,180.0,0.0,870.0,580.0,3.0,63.7,D2,17.1,0.42
720.0,0.0,0.0,180.0,0.0,870.0,580.0,7.0,77.3,D2,20.0,0.52
720.0,0.0,0.0,180.0,0.0,870.0,580.0,28.0,95.1,D2,17.5,0.52
720.0,0.0,0.0,180.0,0.0,870.0,580.0,90.0,99.8,D2,20.7,0.53
720.0,0.0,0.0,180.0,0.0,870.0,580.0,180.0,105.1,D2,21.8,0.37
720.0,0.0,0.0,180.0,0.0,870.0,580.0,365.0,109.2,D2,19.2,0.57
750.0,0.0,0.0,180.0,0.0,852.0,568.0,3.0,61.0,D2,14.8,0.46
750.0,0.0,0.0,180.0,0.0,852.0,568.0,7.0,75.2,D2,20.4,0.53
750.0,0.0,0.0,180.0,0.0,852.0,568.0,28.0,94.3,D2,20.9,0.54
750.0,0.0,0.0,180.0,0.0,852.0,568.0,90.0,98.0,D2,20.8,0.46
750.0,0.0,0.0,180.0,0.0,852.0,568.0,180.0,100.1,D2,22.5,0.53
750.0,0.0,0.0,180.0,0.0,852.0,568.0,365.0,108.2,D2,17.9,0.48
428.5714285714286,0.0,0.0,180.0,0.0,1044.857142857143,696.5714285714286,3.0,35.52,D2,21.4,0.4
428.5714285714286,0.0,0.0,180.0,0.0,1044.857142857143,696.5714285714286,7.0,46.56,D2,22.4,0.56
428.5714285714286,0.0,0.0,180.0,0.0,1044.857142857143,696.5714285714286,28.0,63.8,D2,16.4,0.46
428.5714285714286,0.0,0.0,180.0,0.0,1044.857142857143,696.5714285714286,90.0,68.6,D2,20.6,0.46
428.5714285714286,0.0,0.0,180.0,0.0,1044.857142857143,696.5714285714286,180.0,67.0,D2,19.0,0.48
428.5714285714286,0.0,0.0,180.0,0.0,1044.857142857143,696.5714285714286,365.0,78.5,D2,19.8,0.51
428.5714285714286,0.0,0.0,180.0,0.0,1044.857142857143,696.5714285714286,3.0,33.86,D2,20.7,0.5
428.5714285714286,0.0,0.0,180.0,0.0,1044.857142857143,696.5714285714286,7.0,41.09,D2,19.0,0.53
428.5714285714286,0.0,0.0,180.0,0.0,1044.857142857143,696.5714285714286,28.0,61.3,D2,18.6,0.43
428.5714285714286,0.0,0.0,180.0,0.0,1044.857142857143,696.5714285714286,90.0,68.0,D2,20.1,0.46
428.5714285714286,0.0,0.0,180.0,0.0,1044.857142857143,696.5714285714286,180.0,70.9,D2,17.8,0.49
428.5714285714286,0.0,0.0,180.0,0.0,1044.857142857143,696.5714285714286,365.0,75.4,D2,17.8,0.59
750.0,0.0,0.0,180.0,0.0,852.0,568.0,3.0,55.7,D2,21.4,0.49
750.0,0.0,0.0,180.0,0.0,852.0,568.0,7.0,62.6,D2,17.7,0.55
750.0,0.0,0.0,180.0,0.0,852.0,568.0,28.0,75.6,D2,21.3,0.5
750.0,0.0,0.0,180.0,0.0,852.0,568.0,90.0,80.7,D2,20.9,0.48
750.0,0.0,0.0,180.0,0.0,852.0,568.0,180.0,81.8,D2,16.5,0.49
750.0,0.0,0.0,180.0,0.0,852.0,568.0,365.0,87.0,D2,18.6,0.49
720.0,0.0,0.0,180.0,0.0,870.0,580.0,3.0,59.8,D2,22.4,0.53
720.0,0.0,0.0,180.0,0.0,870.0,580.0,7.0,67.7,D2,18.0,0.57
720.0,0.0,0.0,180.0,0.0,870.0,580.0,28.0,79.6,D2,19.1,0.52
720.0,0.0,0.0,180.0,0.0,870.0,580.0,90.0,82.7,D2,20.9,0.56
720.0,0.0,0.0,180.0,0.0,870.0,580.0,180.0,83.4,D2,21.6,0.45
720.0,0.0,0.0,180.0,0.0,870.0,580.0,365.0,85.1,D2,19.5,0.48
500.0,0.0,0.0,180.0,0.0,1002.0,668.0,3.0,36.35,D2,18.8,0.46
500.0,0.0,0.0,180.0,0.0,1002.0,668.0,7.0,45.57,D2,22.8,0.52
500.0,0.0,0.0,180.0,0.0,1002.0,668.0,28.0,54.9,D2,23.5,0.48
500.0,0.0,0.0,180.0,0.0,1002.0,668.0,90.0,67.2,D2,22.0,0.54
500.0,0.0,0.0,180.0,0.0,1002.0,668.0,180.0,68.0,D2,20.2,0.45
500.0,0.0,0.0,180.0,0.0,1002.0,668.0,365.0,74.1,D2,18.4,0.5
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,3.0,33.28,D2,18.3,0.53
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,7.0,38.43,D2,21.0,0.4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,50.8,D2,20.8,0.61
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,90.0,51.63,D2,22.8,0.49
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,180.0,53.37,D2,21.3,0.4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,365.0,56.3,D2,17.0,0.51
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,15.43,D2,22.1,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,13.32,D2,18.0,0.5
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,11.28,D2,19.2,0.55
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,11.08,D2,20.5,0.54
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,12.1,D2,24.0,0.51
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,13.73,D2,26.2,0.52
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,15.17,D2,21.2,0.49
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,15.17,D2,19.6,0.59
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,15.64,D2,21.1,0.43
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,16.12,D2,21.8,0.51
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,16.33,D2,19.4,0.5
