cement,slag,fly_ash,water,superplasticizer,coarse_agg,fine_agg,age,strength,source,temperature,humidity
180.94782474087756,148.44382192438405,106.38408451212636,188.17613057719228,2.343673225894408,916.4777777946967,603.5751225328886,180,55.45,HIGHSCM,18.1,0.44
112.34672804278702,163.59522416366704,62.83537814645285,165.29487911522932,7.938298868319985,1054.168547219116,704.8352480550657,28,35.61,HIGHSCM,18.5,0.5
202.29677200297508,242.35016023569955,0.0,165.35599153194298,4.699758872261725,1047.851410579616,680.1438197806065,90,55.88,HIGHSCM,18.3,0.47
134.393598814897,117.10001300717178,77.00374699194923,198.20935559934512,0.4194820418206522,1074.741040816611,710.7810130436437,180,56.41,HIGHSCM,22.0,0.49
184.998000832901,170.38677863429535,58.932419471380086,184.95915571031,7.285296810537169,944.3134288674752,648.0465789209643,7,22.43,HIGHSCM,18.2,0.51
157.61993602599517,211.40996441546204,79.496322835467,180.65085225388137,0.3618710590652423,941.205967814208,703.4084280390266,56,45.58,HIGHSCM,22.9,0.48
242.49665162846773,180.98847178754033,62.89107907998043,190.681887386458,6.650432308360975,974.3567554914708,725.6680966190532,14,39.05,HIGHSCM,19.0,0.41
150.08545042806878,122.64445775449389,55.32631333287841,183.42664027891504,7.0555583192216025,1036.0791438378983,706.525864299845,56,46.09,HIGHSCM,20.9,0.57
196.36468719645015,280.7821957360647,5.228923285232185,182.66681795441863,7.309889452017243,982.7279707448656,641.7130025207634,56,48.88,HIGHSCM,20.9,0.54
122.95099288674211,215.28256025467343,143.9600916065374,180.00648133845243,5.0122967775179825,908.3598698616054,715.0689912391397,56,33.09,HIGHSCM,18.2,0.49
100.609110739566,110.22115043231496,132.36962326762725,155.71901877048552,1.2713906706701,933.4733470432508,711.0139413809394,56,43.02,HIGHSCM,19.3,0.46
140.45030120168505,250.16302228463192,101.34377328828349,164.2403392256275,2.2915116718235504,952.2998379297436,714.1483930342653,90,51.31,HIGHSCM,19.0,0.5
91.63864045216184,141.03937005852103,156.43324955736978,154.32515314025804,6.771634369967414,993.7913976294096,616.4015841984078,14,29.74,HIGHSCM,20.7,0.52
90.31488005755756,128.33447713085394,142.5067570534093,188.1270705512229,6.451272908890269,987.1897259582888,655.6352851220688,14,29.55,HIGHSCM,19.7,0.54
166.39308342840914,240.37246811664653,46.13678819427118,183.14383809775697,4.0289543132060865,908.7515794765968,602.1316710284979,14,30.41,HIGHSCM,18.5,0.54
84.14549114766882,130.39158366746386,132.95082053534256,158.77645028759434,3.696283412018376,911.2856319417236,657.0051515323269,180,36.33,HIGHSCM,20.2,0.55
170.82661744990864,180.266891393352,139.33432325746608,181.36068142739649,2.6871090327508576,913.8765764883492,636.8664181996063,180,45.99,HIGHSCM,20.7,0.41
138.2184600115537,142.3968354303162,134.52489298245789,198.20882689861713,0.453705019436228,913.026269391066,677.707097158887,180,59.62,HIGHSCM,23.7,0.48
91.725876461294,167.13731840880934,64.27993113591519,166.08281298368132,0.3074401702574771,900.6841906349534,608.7626313571327,7,19.12,HIGHSCM,20.1,0.55
128.58543207300082,217.13281185827128,44.03666473746334,188.10881250660367,0.2815617658876626,914.7848025259276,697.329394322632,90,50.08,HIGHSCM,20.0,0.45
105.90516846691315,238.79691540519215,139.24397849721953,164.12342253536357,4.928392731354662,998.1124678442008,637.5063471628125,56,39.42,HIGHSCM,20.9,0.56
153.3902894821477,220.28237472443317,122.75093460322724,194.92883762461616,3.633785577801148,944.767967081677,643.0295265880524,28,31.53,HIGHSCM,18.1,0.59
