cement,slag,fly_ash,water,superplasticizer,coarse_agg,fine_agg,age,strength,source,temperature,humidity
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,1.0,13.35,D4,27.7,0.65
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,2.0,23.2,D4,24.5,0.67
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,7.0,32.07,D4,24.4,0.6
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,39.72,D4,26.3,0.57
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,46.64,D4,24.7,0.55
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,1.0,43.55,D4,25.2,0.55
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,54.8,D4,20.0,0.64
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,58.23,D4,25.0,0.63
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,54.31,D4,21.3,0.6
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,37.6,D4,22.6,0.63
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,60.39,D4,22.3,0.61
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,58.23,D4,22.9,0.65
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,65.2,D4,23.9,0.65
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,53.88,D4,24.0,0.55
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,1.0,43.38,D4,26.3,0.61
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,7.0,51.36,D4,25.4,0.52
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,57.74,D4,21.2,0.61
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,54.31,D4,25.2,0.63
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,7.0,23.52,D4,25.6,0.53
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,52.09,D4,24.3,0.58
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,54.7,D4,24.9,0.6
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,30.0,53.72,D4,25.4,0.61
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,48.43,D4,26.5,0.59
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,50.47,D4,21.9,0.54
