cement,slag,fly_ash,water,superplasticizer,coarse_agg,fine_agg,age,strength,source,temperature,humidity
540.0,0.0,0.0,162.0,2.5,1040.0,676.0,28.0,79.98611076,D1,21.0,0.49
540.0,0.0,0.0,162.0,2.5,1055.0,676.0,28.0,61.887365759999994,D1,19.7,0.42
332.5,142.5,0.0,228.0,0.0,932.0,594.0,270.0,40.269535256000005,D1,21.3,0.52
332.5,142.5,0.0,228.0,0.0,932.0,594.0,365.0,41.052779992,D1,23.0,0.53
198.6,132.4,0.0,192.0,0.0,978.4,825.5,360.0,44.296075096,D1,19.5,0.48
266.0,114.0,0.0,228.0,0.0,932.0,670.0,90.0,47.029847436,D1,19.5,0.58
380.0,95.0,0.0,228.0,0.0,932.0,594.0,365.0,43.698299404,D1,23.2,0.44
380.0,95.0,0.0,228.0,0.0,932.0,594.0,28.0,36.447769788,D1,21.5,0.43
266.0,114.0,0.0,228.0,0.0,932.0,670.0,28.0,45.854290856,D1,19.1,0.51
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28.0,39.28978986,D1,21.1,0.55
198.6,132.4,0.0,192.0,0.0,978.4,825.5,90.0,38.074243671999994,D1,19.1,0.58
198.6,132.4,0.0,192.0,0.0,978.4,825.5,28.0,28.021683592,D1,19.1,0.48
427.5,47.5,0.0,228.0,0.0,932.0,594.0,270.0,43.01296026,D1,20.5,0.55
190.0,190.0,0.0,228.0,0.0,932.0,670.0,90.0,42.32693164,D1,16.2,0.5
304.0,76.0,0.0,228.0,0.0,932.0,670.0,28.0,47.813781648,D1,16.6,0.49
380.0,0.0,0.0,228.0,0.0,932.0,670.0,90.0,52.908319811999995,D1,18.9,0.54
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90.0,39.358047983999995,D1,18.0,0.53
342.0,38.0,0.0,228.0,0.0,932.0,670.0,365.0,56.141962252,D1,20.6,0.42
380.0,95.0,0.0,228.0,0.0,932.0,594.0,90.0,40.563252031999994,D1,18.2,0.57
475.0,0.0,0.0,228.0,0.0,932.0,594.0,180.0,42.620648416,D1,17.2,0.57
427.5,47.5,0.0,228.0,0.0,932.0,594.0,180.0,41.836714204,D1,22.9,0.47
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28.0,28.23748958,D1,19.5,0.52
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3.0,8.06342182,D1,20.1,0.52
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180.0,44.207822168,D1,17.2,0.51
380.0,0.0,0.0,228.0,0.0,932.0,670.0,365.0,52.516697443999995,D1,18.9,0.47
380.0,0.0,0.0,228.0,0.0,932.0,670.0,270.0,53.300631656,D1,20.2,0.47
380.0,95.0,0.0,228.0,0.0,932.0,594.0,270.0,41.15137506,D1,17.7,0.5
342.0,38.0,0.0,228.0,0.0,932.0,670.0,180.0,52.1243856,D1,20.8,0.56
427.5,47.5,0.0,228.0,0.0,932.0,594.0,28.0,37.427515183999994,D1,18.8,0.53
475.0,0.0,0.0,228.0,0.0,932.0,594.0,7.0,38.60376124,D1,19.4,0.48
304.0,76.0,0.0,228.0,0.0,932.0,670.0,365.0,55.260122448,D1,18.8,0.54
266.0,114.0,0.0,228.0,0.0,932.0,670.0,365.0,52.908319811999995,D1,23.7,0.36
198.6,132.4,0.0,192.0,0.0,978.4,825.5,180.0,41.719503284,D1,20.0,0.56
475.0,0.0,0.0,228.0,0.0,932.0,594.0,270.0,42.131120456,D1,17.9,0.41
190.0,190.0,0.0,228.0,0.0,932.0,670.0,365.0,53.69225402399999,D1,21.6,0.48
237.5,237.5,0.0,228.0,0.0,932.0,594.0,270.0,38.407950056,D1,17.6,0.44
237.5,237.5,0.0,228.0,0.0,932.0,594.0,28.0,30.079769451999997,D1,20.4,0.44
332.5,142.5,0.0,228.0,0.0,932.0,594.0,90.0,37.721921436,D1,16.1,0.56
475.0,0.0,0.0,228.0,0.0,932.0,594.0,90.0,42.229026048,D1,17.3,0.48
237.5,237.5,0.0,228.0,0.0,932.0,594.0,180.0,36.251958603999995,D1,20.4,0.52
342.0,38.0,0.0,228.0,0.0,932.0,670.0,90.0,50.45930106,D1,21.5,0.5
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365.0,43.698299404,D1,20.3,0.52
237.5,237.5,0.0,228.0,0.0,932.0,594.0,365.0,38.995383608,D1,19.8,0.5
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180.0,53.104130996,D1,19.4,0.44
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90.0,41.542997428,D1,17.0,0.55
427.5,47.5,0.0,228.0,0.0,932.0,594.0,7.0,35.076402024,D1,18.6,0.48
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3.0,15.049192652,D1,19.1,0.42
380.0,95.0,0.0,228.0,0.0,932.0,594.0,180.0,40.759063216,D1,22.1,0.48
237.5,237.5,0.0,228.0,0.0,932.0,594.0,7.0,26.258003984,D1,20.7,0.58
380.0,95.0,0.0,228.0,0.0,932.0,594.0,7.0,32.823194456,D1,16.5,0.54
332.5,142.5,0.0,228.0,0.0,932.0,594.0,180.0,39.77931782,D1,20.6,0.48
190.0,190.0,0.0,228.0,0.0,932.0,670.0,180.0,46.931941843999994,D1,19.2,0.48
237.5,237.5,0.0,228.0,0.0,932.0,594.0,90.0,33.116911232,D1,18.6,0.48
304.0,76.0,0.0,228.0,0.0,932.0,670.0,90.0,49.185149411999994,D1,21.2,0.6
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7.0,14.58931216,D1,22.1,0.52
198.6,132.4,0.0,192.0,0.0,978.4,825.5,7.0,14.638264956,D1,21.9,0.52
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365.0,41.934619796,D1,18.3,0.55
198.6,132.4,0.0,192.0,0.0,978.4,825.5,3.0,9.131420144,D1,19.4,0.51
304.0,76.0,0.0,228.0,0.0,932.0,670.0,180.0,50.94882902,D1,20.7,0.49
332.5,142.5,0.0,228.0,0.0,932.0,594.0,28.0,33.019005639999996,D1,22.0,0.49
304.0,76.0,0.0,228.0,0.0,932.0,670.0,270.0,54.378282643999995,D1,19.0,0.5
266.0,114.0,0.0,228.0,0.0,932.0,670.0,270.0,51.732763232,D1,19.6,0.5
310.0,0.0,0.0,192.0,0.0,971.0,850.6,3.0,9.86640156,D1,17.8,0.54
190.0,190.0,0.0,228.0,0.0,932.0,670.0,270.0,50.655112243999994,D1,17.6,0.5
266.0,114.0,0.0,228.0,0.0,932.0,670.0,180.0,48.695621452,D1,21.6,0.54
342.0,38.0,0.0,228.0,0.0,932.0,670.0,270.0,55.064311264,D1,22.7,0.5
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,360.0,44.698039603999995,D1,19.9,0.5
332.5,142.5,0.0,228.0,0.0,932.0,594.0,7.0,30.275580636,D1,22.0,0.4
190.0,190.0,0.0,228.0,0.0,932.0,670.0,28.0,40.856968808,D1,20.7,0.55
485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28.0,71.98818916,D1,18.7,0.52
374.0,189.2,0.0,170.1,10.1,926.1,756.7,3.0,34.39795764,D1,20.7,0.55
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3.0,28.79941252,D1,23.1,0.36
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,33.398217439999996,D1,19.9,0.6
