cement,slag,fly_ash,water,superplasticizer,coarse_agg,fine_agg,age,strength,source,temperature,humidity
991.8280395373652,22.321073814882276,210.47068212460184,131.7507528655867,20.500586367382382,0.0,628.1085719584777,3,84.89,UHPC,88.8,0.98
869.7982680172219,71.60196129224035,205.19874603853535,172.14131103349862,26.22490125877226,0.0,666.132186612209,180,220.0,UHPC,91.7,0.91
976.7797051627726,80.58192518328079,204.720909248234,186.66013196744785,15.12997519356122,0.0,829.0482387019572,90,220.0,UHPC,87.5,1.0
830.6630829559546,34.39557224789711,139.67813008330197,156.5949110446136,22.179587609692568,0.0,818.9195360081453,1,46.56,UHPC,87.0,1.0
960.8684274364102,55.2040631273227,224.4106996379492,198.11810347855595,22.570687544167072,0.0,613.7473150966987,90,220.0,UHPC,89.5,0.91
868.3694826954641,23.27908863610302,115.15021441145936,150.2571574521475,16.59583953847255,0.0,736.0230907105306,28,178.16,UHPC,84.9,1.0
1050.233127992225,67.01751743776934,205.2730470187827,141.38578680092593,22.10541400455043,0.0,818.7380393851047,3,83.07,UHPC,90.2,0.95
849.0207481285785,63.999975985409286,183.54246156619695,156.56188092303535,34.79046701273191,0.0,852.8555760569429,90,220.0,UHPC,86.5,1.0
1032.7999734638734,31.54530480590819,140.16113139635542,146.0333650374873,15.642004878080757,0.0,815.3742812156928,14,161.42,UHPC,90.6,1.0
863.7879632162421,64.28518702004243,121.4307385663094,164.9461881644594,32.69366307773405,0.0,673.988252308195,7,107.98,UHPC,90.4,0.99
968.4104402489452,89.78228836024769,159.91007577105958,148.3919125966055,26.69171980447081,0.0,748.0547504668893,14,158.24,UHPC,89.9,1.0
1026.7346472601214,15.998200172245024,202.07218202444903,190.2772036766666,18.05682638696522,0.0,715.43019350235,3,81.34,UHPC,90.9,0.94
978.7665285083384,55.32258962152875,241.36462920697147,162.7634921449274,20.028282399636264,0.0,680.0475569857629,3,82.58,UHPC,90.4,0.92
992.2885395739424,45.37237063292064,243.07238912816203,137.80865215171136,23.6953050133821,0.0,891.5664296610344,28,189.13,UHPC,89.4,1.0
1028.588659715619,62.53001935664175,226.2504022258701,165.53771722230277,17.1282164559541,0.0,761.8137090358878,14,162.23,UHPC,93.7,1.0
1033.5879435891677,32.41560570046731,102.92151135787483,167.12475705366242,15.01143792255887,0.0,863.6165633469552,90,220.0,UHPC,90.8,1.0
1049.4996588083538,87.80095992040405,242.0424167946991,151.5259887781863,16.15850332988375,0.0,893.3953481032003,3,86.5,UHPC,91.5,1.0
959.8118508588548,94.68486797049908,124.76904384611916,138.8032358064309,28.19501645494735,0.0,889.3088718022366,180,220.0,UHPC,92.1,0.97
1078.674047900653,71.29489728191218,159.84884499961436,182.8685637645064,28.79735264199243,0.0,636.3012587604798,90,220.0,UHPC,91.3,1.0
867.4092011094672,23.0114732596577,133.0326076677339,153.6659893503219,26.766174369144665,0.0,812.3522839645362,3,81.68,UHPC,94.1,1.0
817.6621300628971,33.04284890804987,177.12341797128835,134.71802296772154,15.628259161060363,0.0,639.6935546175075,28,186.07,UHPC,90.3,0.94
1080.6542721742012,78.46194242907534,221.1245496649965,169.97301653276992,24.45342052623588,0.0,628.2977389475647,14,153.39,UHPC,90.0,1.0
997.6948248543988,86.38367483696032,108.12567808482558,154.80082966126878,23.22204552099476,0.0,840.1777532585097,3,89.39,UHPC,88.7,1.0
832.7807096734412,14.018229709477447,127.523205368085,143.41130504991577,25.72571507820689,0.0,674.9419343646301,360,220.0,UHPC,89.5,0.94
1076.979679782804,55.0325312449848,107.58824942873218,161.019152153742,32.22698209523661,0.0,854.6087203242917,1,56.65,UHPC,88.5,1.0
849.8933331811742,40.10402925494526,108.79530999582684,163.99487878155028,19.274945983983635,0.0,600.6466135054279,180,220.0,UHPC,91.4,0.99
917.126527276344,28.52492289469203,204.4887255400244,194.85626514915333,30.702587135882432,0.0,890.6128094907476,360,220.0,UHPC,88.2,1.0
973.7540872448768,5.716527290748308,187.62663916884568,167.9536640961992,29.959511207581283,0.0,617.0638739186054,7,122.81,UHPC,90.1,0.93
952.3485490980256,6.796086337575725,229.2728802955194,189.5939781740885,16.370426654075846,0.0,673.8646043365875,180,220.0,UHPC,91.1,1.0
978.3557460600324,58.36722892912248,178.41740732979383,173.35670572324722,23.38449830671745,0.0,661.2777598270609,28,193.1,UHPC,90.3,0.99
1014.8575402368244,67.16902229599712,144.99956196981432,146.70801668310924,22.91571693582509,0.0,602.794637065274,90,220.0,UHPC,88.2,1.0
986.3477766479278,53.76344041016273,175.8827041073148,169.40955519472624,16.99962497849177,0.0,879.9778133981127,7,112.13,UHPC,91.4,1.0
1064.259252105932,15.774683235723195,225.06174319597105,191.548916973918,22.39054177477768,0.0,796.1928953132198,28,172.45,UHPC,89.8,0.99
802.3469321456474,66.33887149660774,240.8395005890656,187.1972894580823,20.987575043999556,0.0,679.3397764461383,7,99.25,UHPC,84.3,0.99
1066.913812101713,28.175627145789427,131.59444822104146,181.9691678786699,18.10895819549981,0.0,679.1951704891228,90,220.0,UHPC,88.0,0.97
946.5595556448128,9.229846771273342,163.53636588455896,193.37355437555263,31.92207426589711,0.0,613.226028539715,28,184.08,UHPC,92.8,0.96
900.0669615815265,16.158197627388617,166.27532677912757,139.15737624911915,34.59595907657672,0.0,883.5152817139917,180,220.0,UHPC,93.0,1.0
1007.305887126763,36.921598451219175,182.87876451174964,140.43379998349636,15.720562761216613,0.0,638.2336557846417,180,220.0,UHPC,91.1,0.99
892.4775049790401,86.07025820009028,234.8386954789712,192.9287042119813,30.922446097760833,0.0,706.1035903843855,14,140.3,UHPC,91.6,0.97
967.965055743161,74.94776111435392,238.8645733854335,191.22989064787637,34.47674045274578,0.0,859.3817088659891,14,140.29,UHPC,88.4,0.98
1092.8618098792888,2.4786361898188725,210.48467076326233,186.75402039582775,32.628324093266485,0.0,800.972138786459,90,220.0,UHPC,89.5,1.0
1020.5172616483628,70.12781881399125,157.38125838954014,147.37170687821805,18.183956859614625,0.0,857.5779754013345,1,39.64,UHPC,92.5,0.96
866.7301152636993,30.519086733860057,219.30182487292927,187.16106239178504,24.20606469357884,0.0,719.539793569435,14,144.75,UHPC,90.9,0.99
883.5809183069011,35.11461290827522,176.41085132920563,134.8594528263974,30.466532748807214,0.0,881.7711420974147,90,220.0,UHPC,90.1,1.0
834.6025255554283,96.25343157615556,139.8199543784453,197.92804277155597,18.571356323449272,0.0,835.9284534611046,3,67.79,UHPC,89.6,1.0
930.9181651611824,89.95047329111996,128.5118161753444,198.8965094521613,17.31291568058661,0.0,812.6355851502512,1,37.27,UHPC,92.3,0.95
800.5073834655889,71.94299991448455,211.29251167592147,194.7902615849358,25.769039941855837,0.0,799.2713054733817,14,135.36,UHPC,92.2,1.0
899.060010812779,71.97542630139502,145.04834023168962,151.97409515408518,31.96030559012671,0.0,800.0678712317189,28,186.94,UHPC,91.3,1.0
897.8548714572199,19.184009299014747,199.7394151319157,178.80458899360792,26.08824955333587,0.0,784.6544747854141,180,220.0,UHPC,90.1,1.0
890.2849623696696,28.69137168689272,164.4832224984752,168.3556049194989,15.008118793945751,0.0,739.4964570741042,90,220.0,UHPC,89.3,0.96
932.6479397914422,90.11808258282542,219.40371401901703,144.95909806923703,24.463723718186525,0.0,799.1561508914996,7,120.75,UHPC,91.4,0.97
985.7782416087126,23.486859852668395,146.5629196442373,136.5371040052894,34.0399932490495,0.0,644.2061886737318,14,150.98,UHPC,87.8,0.97
813.8641154278275,76.84893390001969,168.3124252570134,198.8755215947296,27.2254794612136,0.0,719.8958588629613,14,133.33,UHPC,88.2,0.97
844.2714035273895,86.04405654225214,232.8197808264799,178.13356891563637,32.85319652422733,0.0,665.6523410436959,180,220.0,UHPC,87.1,1.0
1041.2329568519428,55.74057940333953,237.620502168316,178.71382434857668,24.290997691485043,0.0,800.273319775906,3,74.44,UHPC,92.5,1.0
1096.3677359199344,89.1425925810437,191.89784841426444,171.6816622928594,34.000792168863114,0.0,849.1707509164245,180,220.0,UHPC,88.6,1.0
964.3615851832484,47.46744368230533,138.8787322697529,192.80456722632832,29.873108843191694,0.0,833.3024506001915,14,145.43,UHPC,90.8,1.0
945.37910512108,71.35448626110565,135.1740367021953,146.7472104670243,23.797451865298054,0.0,695.9128705256287,90,220.0,UHPC,89.7,0.93
962.0456667555368,69.39498122990523,205.96287125418283,139.6861843061309,19.625229594563734,0.0,739.7772910053452,3,81.32,UHPC,95.8,1.0
818.6797131750756,76.97957723146632,241.90930503851507,188.3023818538341,22.789536253338824,0.0,857.0196096911802,1,47.9,UHPC,90.9,1.0
1029.6783728354208,35.17588026718247,213.0212687589079,156.6266720249398,15.11792167167986,0.0,839.9604512823803,180,220.0,UHPC,86.3,1.0
1069.343404219759,48.56419937985004,158.3285804869192,164.17606342851752,20.458706235265133,0.0,817.2544132881866,180,220.0,UHPC,92.4,0.94
1052.1516989187676,53.41236295325044,236.03932938801523,194.3679134468283,34.614439550378464,0.0,860.0554066785389,1,52.97,UHPC,89.2,0.99
854.5187079540297,45.469932501648216,150.6250822110806,148.21094197435133,21.547053338834687,0.0,683.4769846916417,180,220.0,UHPC,89.6,0.94
1085.3612359581684,47.03068362130469,212.3536391624276,159.5095378731117,31.698218298242423,0.0,795.0432279749625,1,54.01,UHPC,88.7,1.0
1034.3699148832684,94.96117327159888,129.90410235437994,175.6228258670723,30.084664081190525,0.0,786.4006969758474,1,43.08,UHPC,90.4,0.98
871.5634825666717,94.77570222166518,169.75509751528313,163.14927426622896,17.28778892218613,0.0,782.1742481672795,28,181.51,UHPC,90.4,0.97
1024.3776955865858,96.47207730340877,116.21481244864098,138.01730099652283,31.386023486221703,0.0,878.6661505221365,1,40.02,UHPC,88.7,0.92
972.7390185237242,94.14705985413096,129.7494665637573,193.56183057332112,22.506139188506367,0.0,855.0879717266389,14,150.89,UHPC,89.0,1.0
980.1234844450532,78.26353463610197,152.08056479626734,138.47385455471206,34.67688703029343,0.0,798.4564022062068,180,220.0,UHPC,90.2,0.99
820.6870209558922,42.00587408418276,173.53025574856125,175.32802778397635,15.253043003317062,0.0,848.6121933007374,180,220.0,UHPC,85.3,1.0
1012.192593111823,96.54737312380776,140.51235945811013,160.4841001505374,29.675906080267836,0.0,739.4621314903524,360,220.0,UHPC,87.1,0.96
1047.720379526227,24.549516909369085,240.1932817921,171.47322333445914,21.446091659622365,0.0,739.4125399809695,28,194.89,UHPC,93.3,0.92
983.0995112691562,85.0952836312459,127.27597857365376,156.5292512889785,15.573999955401792,0.0,706.4474898528285,14,148.83,UHPC,90.7,0.97
